,id,file_name,label,data_sharer,dataset,recorder
2704,8328,8328.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2705,2526,2526.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2706,4296,4296.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2707,5015,5015.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2708,2607,2607.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2709,8888,8888.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2710,7494,7494.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2711,4285,4285.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2712,3390,3390.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2713,9026,9026.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2714,2880,2880.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2715,4876,4876.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2716,8049,8049.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2717,7641,7641.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2718,4783,4783.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2719,8178,8178.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2720,7854,7854.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2721,2323,2323.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2722,3447,3447.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2723,8362,8362.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2724,4888,4888.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2725,4289,4289.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2726,1895,1895.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2727,4315,4315.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2728,3499,3499.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2729,3042,3042.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2730,7242,7242.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2731,7660,7660.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2732,2111,2111.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2733,2925,2925.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2734,7979,7979.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2735,2804,2804.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2736,4649,4649.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2737,7085,7085.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2738,4797,4797.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2739,3605,3605.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2740,3389,3389.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2741,4560,4560.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2742,3902,3902.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2743,8009,8009.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2744,2116,2116.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2745,5246,5246.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2746,2218,2218.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2747,5130,5130.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2748,8501,8501.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2749,7509,7509.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2750,3071,3071.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2751,9261,9261.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2752,5248,5248.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2753,2248,2248.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2754,8962,8962.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2755,4870,4870.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2756,3530,3530.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2757,5278,5278.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2758,2706,2706.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2759,9074,9074.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2760,9071,9071.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2761,5016,5016.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2762,8954,8954.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2763,7116,7116.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2764,2396,2396.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2765,6834,6834.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2766,2152,2152.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2767,2811,2811.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2768,7937,7937.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2769,2227,2227.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2770,8354,8354.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2771,8966,8966.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2772,1808,1808.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2773,8913,8913.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2774,8106,8106.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2775,3087,3087.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2776,3331,3331.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2777,2916,2916.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2778,5161,5161.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2779,4596,4596.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2780,2840,2840.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2781,4316,4316.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2782,4750,4750.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2783,7133,7133.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2784,4901,4901.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2785,3654,3654.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2786,7399,7399.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2787,8565,8565.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2788,4033,4033.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2789,7480,7480.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2790,8461,8461.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2791,3676,3676.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2792,3103,3103.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2793,4612,4612.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2794,5050,5050.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2795,8310,8310.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2796,4255,4255.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2797,5063,5063.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2798,4018,4018.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2799,2432,2432.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2800,8346,8346.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2801,3328,3328.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2802,3027,3027.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2803,7282,7282.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2804,9256,9256.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2805,1940,1940.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2806,8545,8545.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2807,9051,9051.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2808,8824,8824.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2809,2552,2552.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2810,9177,9177.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2811,8353,8353.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2812,4252,4252.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2813,2934,2934.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2814,8090,8090.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2815,2937,2937.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2816,3664,3664.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2817,7698,7698.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2818,4725,4725.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2819,9280,9280.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2820,9227,9227.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2821,2124,2124.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2822,4887,4887.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2823,4543,4543.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2824,9251,9251.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2825,7276,7276.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2826,3519,3519.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2827,3457,3457.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2828,9143,9143.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2829,2310,2310.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2830,5042,5042.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2831,7539,7539.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2832,8197,8197.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2833,4556,4556.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2834,7011,7011.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2835,7124,7124.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2836,5280,5280.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2837,7003,7003.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2838,4003,4003.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2839,7128,7128.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2840,4163,4163.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2841,6866,6866.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2842,8498,8498.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2843,8828,8828.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2844,2747,2747.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2845,4868,4868.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2846,2338,2338.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2847,3539,3539.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2848,2963,2963.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2849,7216,7216.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2850,7650,7650.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2851,4190,4190.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2852,3256,3256.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2853,2114,2114.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2854,7645,7645.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2855,2512,2512.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2856,9236,9236.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2857,7837,7837.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2858,2361,2361.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2859,4432,4432.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2860,3695,3695.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2861,2267,2267.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2862,4091,4091.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2863,3734,3734.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2864,5142,5142.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2865,3278,3278.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2866,2443,2443.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2867,8547,8547.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2868,4792,4792.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2869,7139,7139.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2870,1811,1811.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2871,5036,5036.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2872,7803,7803.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2873,6902,6902.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2874,7404,7404.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2875,7322,7322.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2876,1807,1807.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2877,4058,4058.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2878,2758,2758.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2879,9312,9312.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2880,3320,3320.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2881,5113,5113.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2882,2737,2737.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2883,2975,2975.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2884,7035,7035.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2885,4513,4513.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2886,5093,5093.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2887,8974,8974.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2888,3386,3386.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2889,9260,9260.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2890,4771,4771.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2891,8877,8877.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2892,7844,7844.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2893,9055,9055.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2894,9145,9145.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2895,3496,3496.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2896,2682,2682.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2897,3867,3867.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2898,9320,9320.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2899,2321,2321.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2900,1963,1963.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2901,3885,3885.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2902,4576,4576.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2903,8370,8370.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2904,4510,4510.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2905,8291,8291.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2906,8380,8380.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2907,7688,7688.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2908,8446,8446.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2909,2884,2884.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2910,3305,3305.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2911,2893,2893.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2912,3801,3801.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2913,7055,7055.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2914,4341,4341.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2915,8937,8937.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2916,8931,8931.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2917,2852,2852.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2918,2157,2157.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2919,7798,7798.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2920,3373,3373.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2921,3097,3097.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2922,2468,2468.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2923,6956,6956.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2924,9315,9315.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2925,3160,3160.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2926,3768,3768.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2927,4245,4245.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2928,4828,4828.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2929,4736,4736.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2930,6867,6867.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2931,7590,7590.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2932,2119,2119.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2933,4705,4705.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2934,8367,8367.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2935,2593,2593.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2936,1871,1871.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2937,2244,2244.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2938,8332,8332.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2939,4035,4035.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2940,4623,4623.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2941,8222,8222.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2942,9266,9266.kenya.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,kenya,hydromoth
2943,4412,4412.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2944,2974,2974.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2945,3425,3425.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2946,7591,7591.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2947,2464,2464.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2948,3349,3349.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2949,3518,3518.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2950,5285,5285.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2951,3665,3665.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
2952,7531,7531.indonesia_bombs.b_williams_ucl.ambient.wav,ambient,b_williams_ucl,indonesia_bombs,hydromoth
2953,2334,2334.florida_boats.c_white_bristol.ambient.wav,ambient,c_white_bristol,florida_boats,hydromoth
